order_id,product_id,old_name,category,sub_category,base_price,price,quantity,amount,discount,profit,status,priority,user_id,region,city,state,order_date,ship_date,payment_mode
9488,10488,Chair v1,Furniture,Chair,4705.54,6528.58,5,32642.9,0.2,9115.2,Completed,High,11203.0,East,Patna,Bihar,2025-04-19,2025-04-26,Cash
9489,10489,Shoes v1,Clothing,Shoes,3096.21,4494.94,4,17979.76,0.2,5594.92,Pending,Medium,12715.0,South,Chennai,Tamil Nadu,2026-04-09,2026-04-15,Debit Card
9490,10490,Sofa v1,Furniture,Sofa,417.88,549.35,6,3296.1,0.1,788.82,Completed,Medium,11254.0,East,Kolkata,West Bengal,2026-02-19,2026-02-20,Cash
9491,10491,Shoes v1,Clothing,Shoes,2892.83,4089.18,9,36802.62,0.15,10767.15,Completed,Medium,10091.0,North,Delhi,Delhi,2025-11-30,2025-12-02,Credit Card
9492,10492,Shoes v1,Clothing,Shoes,1621.66,2304.93,4,9219.72,0.15,2733.08,Cancelled,Medium,13096.0,North,Delhi,Delhi,2026-06-02,2026-06-08,Debit Card
9493,10493,Desk v1,Furniture,Desk,3372.11,4005.23,10,40052.3,0.0,6331.2,Completed,Low,11722.0,West,Mumbai,Maharashtra,2026-06-02,2026-06-03,UPI
9494,10494,Jacket v1,Clothing,Jacket,1451.72,1955.64,6,11733.84,0.05,3023.52,Completed,Low,13185.0,West,Ahmedabad,Gujarat,2025-02-24,2025-03-03,Debit Card
9495,10495,Marker v1,Office Supplies,Marker,4562.65,5865.92,3,17597.76,0.0,3909.81,Completed,Low,14401.0,East,Bhubaneswar,Odisha,2026-05-21,2026-05-25,Net Banking
9496,10496,Fan v1,Home Appliances,Fan,2049.42,2640.62,10,26406.2,0.0,5912.0,Pending,Medium,10908.0,North,Delhi,Delhi,2025-09-03,2025-09-08,Debit Card
9497,10497,Desk v1,Furniture,Desk,4722.72,6211.54,1,6211.54,0.2,1488.82,Completed,Medium,12098.0,South,Hyderabad,Telangana,2026-05-09,2026-05-11,Cash
9498,10498,Marker v1,Office Supplies,Marker,4440.13,5276.29,5,26381.45,0.1,4180.8,Completed,Low,13460.0,West,Mumbai,Maharashtra,2025-02-20,2025-02-26,Net Banking
9499,10499,Jacket v1,Clothing,Jacket,274.17,308.66,5,1543.3,0.15,172.45,Pending,Medium,13738.0,South,Bengaluru,Karnataka,2026-02-27,2026-03-03,Credit Card
9500,10500,Jacket v1,Clothing,Jacket,4764.16,6339.64,5,31698.2,0.05,7877.4,Completed,Low,12085.0,East,Bhubaneswar,Odisha,2026-03-15,2026-03-17,Cash
9501,10501,Jacket v1,Clothing,Jacket,4739.31,5720.42,5,28602.1,0.2,4905.55,Pending,Low,10376.0,West,Mumbai,Maharashtra,2025-09-23,2025-09-25,Cash
9502,10502,Mixer v1,Home Appliances,Mixer,3380.65,4515.1,7,31605.7,0.0,7941.15,Completed,Low,14395.0,South,Chennai,Tamil Nadu,2025-11-10,2025-11-12,Credit Card
9503,10503,Chair v1,Furniture,Chair,2032.16,2192.48,6,13154.88,0.1,961.92,Completed,Medium,13106.0,South,Hyderabad,Telangana,2025-02-23,2025-03-02,Credit Card
9504,10504,Printer v1,Office Supplies,Printer,418.57,512.78,9,4615.02,0.2,847.89,Completed,Medium,14627.0,South,Hyderabad,Telangana,2026-05-25,2026-06-01,UPI
9505,10505,Mixer v1,Home Appliances,Mixer,4226.98,4663.49,2,9326.98,0.15,873.02,Pending,High,10637.0,North,Jaipur,Rajasthan,2026-06-22,2026-06-25,Cash
9506,10506,Tablet v1,Electronics,Tablet,1141.76,1593.29,8,12746.32,0.0,3612.24,Pending,High,11411.0,West,Mumbai,Maharashtra,2025-06-28,2025-07-01,Net Banking
9507,10507,Table v1,Furniture,Table,2270.19,2904.1,9,26136.9,0.15,5705.19,Completed,Medium,12319.0,West,Pune,Maharashtra,2025-03-15,2025-03-16,Net Banking
9508,10508,Table v1,Furniture,Table,1486.26,1824.42,7,12770.94,0.1,2367.12,Cancelled,Low,13707.0,North,Jaipur,Rajasthan,2026-05-20,2026-05-26,UPI
9509,10509,Notebook v1,Office Supplies,Notebook,3639.38,4985.34,5,24926.7,0.05,6729.8,Cancelled,Medium,13265.0,East,Kolkata,West Bengal,2025-08-20,2025-08-25,Debit Card
9510,10510,Tablet v1,Electronics,Tablet,3242.6,4685.41,6,28112.46,0.15,8656.86,Completed,Medium,11927.0,East,Patna,Bihar,2025-05-07,2025-05-08,Credit Card
9511,10511,Jacket v1,Clothing,Jacket,2829.29,3669.09,4,14676.36,0.05,3359.2,Completed,Medium,10064.0,East,Bhubaneswar,Odisha,2026-03-24,2026-03-30,Net Banking
9512,10512,Vacuum v1,Home Appliances,Vacuum,1500.14,1801.15,1,1801.15,0.05,301.01,Completed,High,12137.0,South,Chennai,Tamil Nadu,2025-10-28,2025-10-30,Debit Card
9513,10513,Mobile v1,Electronics,Mobile,4737.08,6082.42,6,36494.52,0.1,8072.04,Completed,Low,14793.0,South,Bengaluru,Karnataka,2025-08-10,2025-08-13,UPI
9514,10514,Fan v1,Home Appliances,Fan,2537.69,3585.99,8,28687.92,0.0,8386.4,Completed,Low,11221.0,West,Pune,Maharashtra,2025-05-05,2025-05-12,Credit Card
9515,10515,Jacket v1,Clothing,Jacket,2651.04,3079.38,8,24635.04,0.0,3426.72,Completed,Medium,13623.0,North,Jaipur,Rajasthan,2025-09-03,2025-09-09,UPI
9516,10516,Shoes v1,Clothing,Shoes,3084.3,3578.26,9,32204.34,0.1,4445.64,Completed,Medium,13716.0,South,Bengaluru,Karnataka,2026-02-25,2026-02-26,Net Banking
9517,10517,Printer v1,Office Supplies,Printer,2239.08,3134.79,6,18808.74,0.1,5374.26,Completed,Low,11254.0,South,Bengaluru,Karnataka,2026-06-10,2026-06-15,Net Banking
9518,10518,,Home Appliances,Microwave,4429.54,6184.69,2,12369.38,0.2,3510.3,Pending,Medium,,South,Chennai,Tamil Nadu,2026-02-23,2026-02-27,Credit Card
9519,10519,Jacket v1,Clothing,Jacket,3337.2,3606.4,10,36064.0,0.1,2692.0,Pending,Medium,13990.0,West,Ahmedabad,Gujarat,2025-07-22,2025-07-23,Net Banking
9520,10520,Mixer v1,Home Appliances,Mixer,2521.4,2892.93,4,11571.72,0.05,1486.12,Completed,Low,11495.0,East,Patna,Bihar,2026-02-17,2026-02-24,UPI
9521,10521,Sofa v1,Furniture,Sofa,1567.66,1829.28,1,1829.28,0.15,261.62,Completed,Medium,10836.0,West,Ahmedabad,Gujarat,2025-12-11,2025-12-15,Cash
9522,10522,Printer v1,Office Supplies,Printer,395.43,489.17,5,2445.85,0.2,468.7,Completed,Low,13734.0,North,Delhi,Delhi,2025-01-31,2025-02-03,Debit Card
9523,10523,Notebook v1,Office Supplies,Notebook,3828.39,4725.72,8,37805.76,0.0,7178.64,Completed,High,14938.0,East,Kolkata,West Bengal,2025-11-09,2025-11-14,UPI
9524,10524,Chair v1,Furniture,Chair,487.7,714.24,9,6428.16,0.05,2038.86,Pending,Low,12877.0,West,Pune,Maharashtra,2026-03-28,2026-03-29,Credit Card
9525,10525,Chair v1,Furniture,Chair,2477.0,3685.45,7,25798.15,0.0,8459.15,Completed,Medium,13530.0,North,Delhi,Delhi,2025-07-19,2025-07-26,Debit Card
9526,10526,Tablet v1,Electronics,Tablet,3418.12,4231.38,3,12694.14,0.1,2439.78,Completed,High,12078.0,West,Mumbai,Maharashtra,2025-08-17,2025-08-24,Credit Card
9527,10527,Sofa v1,Furniture,Sofa,3719.19,5471.61,1,5471.61,0.1,1752.42,Pending,Medium,11086.0,South,Hyderabad,Telangana,2025-02-08,2025-02-09,UPI
9528,10528,Desk v1,Furniture,Desk,4145.48,5586.65,2,11173.3,0.1,2882.34,Completed,High,13771.0,North,Chandigarh,Chandigarh,2025-04-10,2025-04-13,Credit Card
9529,10529,Notebook v1,Office Supplies,Notebook,2324.46,3034.16,7,21239.12,0.1,4967.9,Completed,Medium,12493.0,North,Chandigarh,Chandigarh,2025-02-15,2025-02-21,Debit Card
9530,10530,Printer v1,Office Supplies,Printer,691.03,873.74,2,1747.48,0.15,365.42,Completed,Medium,14813.0,East,Patna,Bihar,2026-02-14,2026-02-16,Net Banking
9531,10531,Shoes v1,Clothing,Shoes,4635.59,5444.32,8,43554.56,0.2,6469.84,Pending,Low,10630.0,East,Bhubaneswar,Odisha,2025-07-04,2025-07-08,Net Banking
9532,10532,Shirt v1,Clothing,Shirt,3949.44,5688.12,1,5688.12,0.0,1738.68,Completed,Medium,11554.0,South,Hyderabad,Telangana,2025-02-28,2025-03-07,Net Banking
9533,10533,Mixer v1,Home Appliances,Mixer,2291.69,2769.56,2,5539.12,0.0,955.74,Pending,Medium,11119.0,West,Pune,Maharashtra,2025-04-22,2025-04-26,Net Banking
9534,10534,Tablet v1,Electronics,Tablet,4190.27,4425.92,1,4425.92,0.05,235.65,Completed,Medium,14702.0,North,Jaipur,Rajasthan,2025-02-28,2025-03-03,Cash
9535,10535,Laptop v1,Electronics,Laptop,2230.72,2609.19,10,26091.9,0.05,3784.7,Completed,Medium,10668.0,West,Pune,Maharashtra,2025-07-09,2025-07-11,Cash
9536,10536,Printer v1,Office Supplies,Printer,1609.69,1750.55,1,1750.55,0.2,140.86,Completed,Medium,10931.0,West,Pune,Maharashtra,2026-05-08,2026-05-14,Net Banking
9537,10537,Marker v1,Office Supplies,Marker,722.01,827.28,5,4136.4,0.0,526.35,Completed,High,12858.0,North,Chandigarh,Chandigarh,2025-06-19,2025-06-22,Credit Card
9538,10538,Laptop v1,Electronics,Laptop,4411.71,5105.68,6,30634.08,0.2,4163.82,Completed,Medium,12252.0,South,Bengaluru,Karnataka,2026-04-13,2026-04-18,UPI
9539,10539,Mixer v1,Home Appliances,Mixer,482.36,508.6,9,4577.4,0.0,236.16,Completed,High,11764.0,South,Bengaluru,Karnataka,2025-09-11,2025-09-17,Debit Card
9540,10540,Tablet v1,Electronics,Tablet,2949.05,3157.07,10,31570.7,0.2,2080.2,Completed,High,14196.0,North,Chandigarh,Chandigarh,2025-07-11,2025-07-15,Debit Card
9541,10541,Chair v1,Furniture,Chair,837.42,1080.22,9,9721.98,0.0,2185.2,Completed,Medium,11840.0,East,Patna,Bihar,2025-02-07,2025-02-13,Credit Card
9542,10542,Sofa v1,Furniture,Sofa,927.34,1316.62,7,9216.34,0.15,2724.96,Completed,Medium,12439.0,South,Chennai,Tamil Nadu,2025-01-24,2025-01-31,UPI
9543,10543,Sofa v1,Furniture,Sofa,3765.74,4276.42,7,29934.94,0.05,3574.76,Completed,Medium,12445.0,West,Mumbai,Maharashtra,2025-12-18,2025-12-20,Credit Card
9544,10544,Shirt v1,Clothing,Shirt,1525.11,1860.2,8,14881.6,0.1,2680.72,Cancelled,High,10701.0,East,Kolkata,West Bengal,2025-06-13,2025-06-17,Credit Card
9545,10545,Jacket v1,Clothing,Jacket,1121.78,1567.65,6,9405.9,0.15,2675.22,Pending,Low,10125.0,East,Kolkata,West Bengal,2025-08-08,2025-08-14,Debit Card
9546,10546,Mixer v1,Home Appliances,Mixer,3655.22,5257.82,6,31546.92,0.0,9615.6,Completed,Medium,14468.0,South,Chennai,Tamil Nadu,2026-02-20,2026-02-27,UPI
9547,10547,Mixer v1,Home Appliances,Mixer,296.66,323.5,7,2264.5,0.0,187.88,Cancelled,Low,14817.0,South,Hyderabad,Telangana,2025-10-16,2025-10-19,Cash
9548,10548,Sofa v1,Furniture,Sofa,252.7,272.91,4,1091.64,0.05,80.84,Completed,Medium,11974.0,South,Chennai,Tamil Nadu,2026-03-15,2026-03-21,UPI
9549,10549,Shirt v1,Clothing,Shirt,3632.26,4250.02,10,42500.2,0.1,6177.6,Completed,Medium,11556.0,East,Bhubaneswar,Odisha,2025-07-04,2025-07-08,Net Banking
9550,10550,Jeans v1,Clothing,Jeans,2252.93,3062.43,6,18374.58,0.2,4857.0,Cancelled,High,12752.0,West,Pune,Maharashtra,2025-12-28,2025-12-29,Debit Card
9551,10551,Fan v1,Home Appliances,Fan,3864.71,5661.37,8,45290.96,0.05,14373.28,Cancelled,Medium,13033.0,South,Hyderabad,Telangana,2025-04-03,2025-04-09,Net Banking
9552,10552,Printer v1,Office Supplies,Printer,3081.83,3647.01,2,7294.02,0.0,1130.36,Completed,Medium,10789.0,East,Patna,Bihar,2025-09-29,2025-10-01,Net Banking
9553,10553,Shoes v1,Clothing,Shoes,4419.52,6216.29,1,6216.29,0.2,1796.77,Completed,Medium,11206.0,West,Pune,Maharashtra,2025-04-18,2025-04-22,UPI
9554,10554,Table v1,Furniture,Table,109.76,146.84,10,1468.4,0.0,370.8,Completed,Medium,10069.0,East,Kolkata,West Bengal,2025-08-04,2025-08-10,UPI
9555,10555,Chair v1,Furniture,Chair,2290.57,2974.71,4,11898.84,0.15,2736.56,Pending,Medium,10892.0,South,Bengaluru,Karnataka,2026-06-01,2026-06-06,Debit Card
9556,10556,Pen v1,Office Supplies,Pen,418.03,550.29,9,4952.61,0.05,1190.34,Completed,Low,11537.0,South,Chennai,Tamil Nadu,2025-12-06,2025-12-07,UPI
9557,10557,Fan v1,Home Appliances,Fan,4945.45,5642.58,10,56425.8,0.15,6971.3,Completed,High,12998.0,South,Chennai,Tamil Nadu,2025-11-05,2025-11-09,Credit Card
9558,10558,Shirt v1,Clothing,Shirt,1013.61,1127.2,5,5636.0,0.05,567.95,Pending,High,10207.0,North,Delhi,Delhi,2025-09-07,2025-09-10,Cash
9559,10559,Pen v1,Office Supplies,Pen,1737.61,1938.44,7,13569.08,0.05,1405.81,Completed,High,13461.0,East,Bhubaneswar,Odisha,2026-03-30,2026-04-06,Cash
9560,10560,Shirt v1,Clothing,Shirt,3672.79,4213.28,8,33706.24,0.2,4323.92,Completed,Medium,11979.0,West,Pune,Maharashtra,2025-12-08,2025-12-15,Debit Card
9561,10561,Mixer v1,Home Appliances,Mixer,4939.3,6916.06,8,55328.48,0.1,15814.08,Completed,Low,13064.0,North,Jaipur,Rajasthan,2026-05-20,2026-05-24,Debit Card
9562,10562,Pen v1,Office Supplies,Pen,3468.86,4949.27,9,44543.43,0.1,13323.69,Pending,Low,12598.0,West,Mumbai,Maharashtra,2026-06-21,2026-06-23,Debit Card
9563,10563,Mobile v1,Electronics,Mobile,1460.54,2082.74,3,6248.22,0.05,1866.6,Completed,High,13074.0,East,Bhubaneswar,Odisha,2025-06-20,2025-06-25,UPI
9564,10564,Laptop v1,Electronics,Laptop,3922.34,5865.63,1,5865.63,0.05,1943.29,Completed,High,12819.0,South,Chennai,Tamil Nadu,2025-05-23,2025-05-27,Net Banking
9565,10565,Chair v1,Furniture,Chair,4458.05,5281.4,10,52814.0,0.15,8233.5,Pending,Medium,12254.0,South,Bengaluru,Karnataka,2025-12-31,2026-01-05,Debit Card
9566,10566,Mobile v1,Electronics,Mobile,4886.67,5253.56,8,42028.48,0.05,2935.12,Completed,Medium,11357.0,South,Hyderabad,Telangana,2026-03-27,2026-03-28,Net Banking
9567,10567,Shoes v1,Clothing,Shoes,2264.42,2899.8,8,23198.4,0.05,5083.04,Completed,Medium,12065.0,West,Ahmedabad,Gujarat,2025-07-03,2025-07-05,Net Banking
9568,10568,Marker v1,Office Supplies,Marker,4495.84,5998.49,9,53986.41,0.05,13523.85,Completed,Medium,10874.0,South,Bengaluru,Karnataka,2025-03-01,2025-03-03,Credit Card
9569,10569,Jeans v1,Clothing,Jeans,4988.83,7112.04,3,21336.12,0.05,6369.63,Completed,Medium,12710.0,West,Mumbai,Maharashtra,2025-12-21,2025-12-27,UPI
9570,10570,Shirt v1,Clothing,Shirt,1538.14,1781.68,8,14253.44,0.15,1948.32,Completed,Medium,12047.0,North,Jaipur,Rajasthan,2025-12-06,2025-12-09,Debit Card
9571,10571,Tablet v1,Electronics,Tablet,4676.79,6445.65,9,58010.85,0.0,15919.74,Completed,Low,13784.0,East,Bhubaneswar,Odisha,2025-07-19,2025-07-25,UPI
9572,10572,Laptop v1,Electronics,Laptop,2457.23,2878.55,3,8635.65,0.0,1263.96,Completed,High,14940.0,South,Bengaluru,Karnataka,2025-01-21,2025-01-22,UPI
9573,10573,Printer v1,Office Supplies,Printer,742.55,932.19,10,9321.9,0.2,1896.4,Completed,Low,14171.0,South,Hyderabad,Telangana,2025-01-18,2025-01-19,Credit Card
9574,10574,Desk v1,Furniture,Desk,4710.74,5458.28,7,38207.96,0.2,5232.78,Pending,Medium,12013.0,South,Hyderabad,Telangana,2025-11-30,2025-12-03,Cash
9575,10575,Notebook v1,Office Supplies,Notebook,1335.33,1441.96,3,4325.88,0.05,319.89,Pending,Medium,12012.0,South,Bengaluru,Karnataka,2026-03-09,2026-03-16,Cash
9576,10576,Table v1,Furniture,Table,3431.77,3779.69,8,30237.52,0.2,2783.36,Completed,Medium,13859.0,West,Ahmedabad,Gujarat,2026-05-13,2026-05-15,Cash
9577,10577,Mobile v1,Electronics,Mobile,3980.24,4491.13,9,40420.17,0.1,4598.01,Pending,High,14842.0,North,Delhi,Delhi,2026-01-17,2026-01-19,Cash
9578,10578,Microwave v1,Home Appliances,Microwave,4935.87,6900.68,6,41404.08,0.15,11788.86,Completed,Medium,13612.0,West,Pune,Maharashtra,2026-06-13,2026-06-15,Net Banking
9579,10579,Table v1,Furniture,Table,473.85,700.51,9,6304.59,0.0,2039.94,Completed,Medium,13781.0,South,Bengaluru,Karnataka,2025-04-01,2025-04-05,UPI
9580,10580,Jacket v1,Clothing,Jacket,3868.77,5329.98,2,10659.96,0.0,2922.42,Completed,Medium,11794.0,East,Kolkata,West Bengal,2025-02-28,2025-03-05,Net Banking
9581,10581,Chair v1,Furniture,Chair,183.95,232.67,5,1163.35,0.1,243.6,Completed,Medium,14321.0,East,Patna,Bihar,2026-06-25,2026-06-30,Credit Card
9582,10582,Tablet v1,Electronics,Tablet,2157.89,3182.76,3,9548.28,0.15,3074.61,Completed,Medium,12408.0,North,Chandigarh,Chandigarh,2025-09-08,2025-09-09,Debit Card
9583,10583,Jacket v1,Clothing,Jacket,1312.7,1841.32,1,1841.32,0.1,528.62,Completed,Medium,12561.0,North,Delhi,Delhi,2025-06-29,2025-07-05,UPI
9584,10584,Sofa v1,Furniture,Sofa,2890.8,3178.03,5,15890.15,0.1,1436.15,Completed,High,11248.0,South,Bengaluru,Karnataka,2025-10-27,2025-10-31,Credit Card
9585,10585,Shirt v1,Clothing,Shirt,4491.5,5117.62,2,10235.24,0.15,1252.24,Pending,Low,11774.0,South,Bengaluru,Karnataka,2025-09-26,2025-09-28,UPI
9586,10586,Microwave v1,Home Appliances,Microwave,3231.37,4025.15,9,36226.35,0.15,7144.02,Completed,Low,11766.0,North,Jaipur,Rajasthan,2025-01-30,2025-02-05,Cash
9587,10587,Laptop v1,Electronics,Laptop,3564.21,3850.54,3,11551.62,0.05,858.99,Completed,Medium,14370.0,North,Delhi,Delhi,2025-02-21,2025-02-26,Credit Card
9588,10588,Table v1,Furniture,Table,591.08,759.76,2,1519.52,0.2,337.36,Pending,Medium,13549.0,North,Chandigarh,Chandigarh,2025-05-08,2025-05-15,Credit Card
9589,10589,Laptop v1,Electronics,Laptop,2351.27,2761.51,9,24853.59,0.05,3692.16,Completed,Low,13389.0,West,Ahmedabad,Gujarat,2026-06-17,2026-06-22,Net Banking
9590,10590,Microwave v1,Home Appliances,Microwave,1385.76,1731.99,8,13855.92,0.15,2769.84,Completed,High,12113.0,South,Chennai,Tamil Nadu,2026-03-17,2026-03-22,Net Banking
9591,10591,Jeans v1,Clothing,Jeans,3872.97,4465.43,5,22327.15,0.2,2962.3,Completed,Low,13349.0,South,Bengaluru,Karnataka,2025-12-16,2025-12-20,Cash
9592,10592,Mobile v1,Electronics,Mobile,3623.46,4159.98,3,12479.94,0.0,1609.56,Cancelled,High,14394.0,North,Delhi,Delhi,2025-02-07,2025-02-11,Cash
9593,10593,Vacuum v1,Home Appliances,Vacuum,3076.48,4363.56,5,21817.8,0.15,6435.4,Completed,High,11508.0,South,Bengaluru,Karnataka,2025-08-11,2025-08-16,Net Banking
9594,10594,Tablet v1,Electronics,Tablet,1786.21,2059.55,4,8238.2,0.0,1093.36,Completed,Low,11682.0,South,Chennai,Tamil Nadu,2025-03-21,2025-03-22,UPI
9595,10595,Microwave v1,Home Appliances,Microwave,4383.81,4690.99,1,4690.99,0.15,307.18,Completed,Low,12590.0,South,Bengaluru,Karnataka,2026-03-31,2026-04-02,Net Banking
9596,10596,Notebook v1,Office Supplies,Notebook,4277.41,4739.73,4,18958.92,0.15,1849.28,Cancelled,High,11779.0,South,Chennai,Tamil Nadu,2025-02-12,2025-02-13,Net Banking
9597,10597,Sofa v1,Furniture,Sofa,4821.88,5859.34,9,52734.06,0.05,9337.14,Completed,Low,10720.0,South,Hyderabad,Telangana,2026-02-02,2026-02-05,Credit Card
9598,10598,Mobile v1,Electronics,Mobile,3446.05,4255.86,10,42558.6,0.0,8098.1,Pending,Medium,10613.0,North,Delhi,Delhi,2025-10-14,2025-10-18,UPI
9599,10599,Desk v1,Furniture,Desk,4102.36,4325.13,2,8650.26,0.05,445.54,Completed,Medium,10681.0,East,Kolkata,West Bengal,2025-05-05,2025-05-11,Net Banking
9600,10600,Vacuum v1,Home Appliances,Vacuum,3623.07,5365.92,8,42927.36,0.15,13942.8,Pending,Low,14026.0,North,Chandigarh,Chandigarh,2025-08-05,2025-08-08,Debit Card
9601,10601,Jeans v1,Clothing,Jeans,569.08,753.09,3,2259.27,0.1,552.03,Completed,Low,10521.0,East,Bhubaneswar,Odisha,2025-09-01,2025-09-05,Credit Card
9602,10602,Sofa v1,Furniture,Sofa,1612.78,1713.02,1,1713.02,0.1,100.24,Completed,Low,14160.0,South,Bengaluru,Karnataka,2025-01-08,2025-01-13,Credit Card
9603,10603,Laptop v1,Electronics,Laptop,2890.34,3866.38,9,34797.42,0.2,8784.36,Cancelled,Medium,14102.0,North,Jaipur,Rajasthan,2026-05-02,2026-05-06,Credit Card
9604,10604,Pen v1,Office Supplies,Pen,1620.53,1872.55,4,7490.2,0.0,1008.08,Completed,Medium,13274.0,South,Bengaluru,Karnataka,2026-06-08,2026-06-13,Credit Card
9605,10605,Mixer v1,Home Appliances,Mixer,4371.21,5192.94,6,31157.64,0.1,4930.38,Completed,Medium,12536.0,North,Jaipur,Rajasthan,2025-10-05,2025-10-08,Debit Card
9606,10606,Mixer v1,Home Appliances,Mixer,1911.6,2577.86,2,5155.72,0.1,1332.52,Completed,Medium,14758.0,North,Jaipur,Rajasthan,2025-03-29,2025-04-05,Cash
9607,10607,Pen v1,Office Supplies,Pen,3183.38,3978.41,3,11935.23,0.15,2385.09,Completed,Low,12558.0,West,Mumbai,Maharashtra,2025-10-31,2025-11-06,Debit Card
9608,10608,Pen v1,Office Supplies,Pen,3660.54,4562.31,7,31936.17,0.15,6312.39,Completed,Low,13002.0,West,Ahmedabad,Gujarat,2025-07-18,2025-07-19,Debit Card
9609,10609,Headphones v1,Electronics,Headphones,1658.28,1998.44,4,7993.76,0.15,1360.64,Completed,Medium,10143.0,East,Kolkata,West Bengal,2025-01-18,2025-01-19,Net Banking
9610,10610,Jacket v1,Clothing,Jacket,4537.98,4809.85,6,28859.1,0.0,1631.22,Completed,Medium,13043.0,East,Bhubaneswar,Odisha,2026-02-11,2026-02-18,Debit Card
9611,10611,Jeans v1,Clothing,Jeans,3588.97,5074.14,10,50741.4,0.0,14851.7,Completed,Low,10031.0,South,Bengaluru,Karnataka,2026-01-26,2026-01-31,Net Banking
9612,10612,Headphones v1,Electronics,Headphones,4519.4,6345.03,7,44415.21,0.1,12779.41,Completed,Medium,13459.0,North,Jaipur,Rajasthan,2025-02-11,2025-02-15,UPI
9613,10613,Mobile v1,Electronics,Mobile,978.54,1123.16,8,8985.28,0.05,1156.96,Completed,Low,11488.0,West,Pune,Maharashtra,2025-02-12,2025-02-15,Cash
9614,10614,Shirt v1,Clothing,Shirt,3573.2,5046.5,3,15139.5,0.05,4419.9,Pending,Medium,10750.0,East,Patna,Bihar,2025-05-16,2025-05-21,Net Banking
9615,10615,Fan v1,Home Appliances,Fan,1465.81,1634.88,4,6539.52,0.05,676.28,Completed,Medium,12215.0,North,Jaipur,Rajasthan,2026-02-09,2026-02-10,UPI
9616,10616,Mobile v1,Electronics,Mobile,2313.62,3343.05,2,6686.1,0.0,2058.86,Completed,Medium,10085.0,North,Jaipur,Rajasthan,2026-02-04,2026-02-10,Debit Card
9617,10617,Tablet v1,Electronics,Tablet,3123.06,4442.79,3,13328.37,0.0,3959.19,Completed,Medium,10970.0,North,Delhi,Delhi,2025-03-18,2025-03-25,Cash
9618,10618,Mixer v1,Home Appliances,Mixer,234.8,266.42,8,2131.36,0.2,252.96,Completed,Low,10626.0,West,Mumbai,Maharashtra,2025-12-13,2025-12-16,Credit Card
9619,10619,Vacuum v1,Home Appliances,Vacuum,637.11,710.43,5,3552.15,0.1,366.6,Completed,Medium,,North,Delhi,Delhi,2026-03-14,2026-03-17,Credit Card
9620,10620,Desk v1,Furniture,Desk,403.11,525.29,8,4202.32,0.1,977.44,Completed,Medium,10725.0,North,Jaipur,Rajasthan,2025-11-17,2025-11-23,Credit Card
9621,10621,Marker v1,Office Supplies,Marker,1259.57,1473.45,9,13261.05,0.1,1924.92,Pending,Medium,12508.0,West,Pune,Maharashtra,2025-12-29,2026-01-03,Cash
9622,10622,Shoes v1,Clothing,Shoes,2843.73,3514.12,9,31627.08,0.2,6033.51,Completed,High,12484.0,East,Kolkata,West Bengal,2025-04-16,2025-04-18,Debit Card
9623,10623,Printer v1,Office Supplies,Printer,489.91,682.97,9,6146.73,0.15,1737.54,Completed,Low,11073.0,North,Delhi,Delhi,2025-05-03,2025-05-08,Debit Card
9624,10624,Pen v1,Office Supplies,Pen,2177.31,3198.42,7,22388.94,0.1,7147.77,Cancelled,Medium,12895.0,South,Hyderabad,Telangana,2026-01-12,2026-01-16,Net Banking
9625,10625,Laptop v1,Electronics,Laptop,3894.43,5299.55,6,31797.3,0.15,8430.72,Cancelled,Low,11263.0,North,Chandigarh,Chandigarh,2025-03-02,2025-03-04,Debit Card
9626,10626,Table v1,Furniture,Table,3474.84,3956.15,5,19780.75,0.0,2406.55,Pending,Medium,13594.0,North,Jaipur,Rajasthan,2025-01-19,2025-01-26,Cash
9627,10627,Chair v1,Furniture,Chair,2802.95,4138.15,10,41381.5,0.15,13352.0,Completed,Medium,12823.0,West,Pune,Maharashtra,2025-08-21,2025-08-22,Net Banking
9628,10628,Microwave v1,Home Appliances,Microwave,3637.1,5198.0,4,20792.0,0.15,6243.6,Completed,Low,10250.0,West,Ahmedabad,Gujarat,2025-06-02,2025-06-03,Net Banking
9629,10629,Chair v1,Furniture,Chair,1261.61,1703.43,4,6813.72,0.2,1767.28,Completed,High,14048.0,West,Mumbai,Maharashtra,2026-01-11,2026-01-16,Cash
9630,10630,Pen v1,Office Supplies,Pen,1056.46,1178.26,9,10604.34,0.15,1096.2,Cancelled,High,12744.0,East,Bhubaneswar,Odisha,2025-10-03,2025-10-06,Cash
9631,10631,Desk v1,Furniture,Desk,3999.41,5741.26,2,11482.52,0.0,3483.7,Pending,Medium,11913.0,West,Pune,Maharashtra,2026-06-01,2026-06-02,Net Banking
9632,10632,Shirt v1,Clothing,Shirt,2247.72,3353.14,8,26825.12,0.0,8843.36,Completed,High,11845.0,West,Pune,Maharashtra,2026-04-17,2026-04-23,Debit Card
9633,10633,Mobile v1,Electronics,Mobile,1762.21,2597.44,10,25974.4,0.15,8352.3,Completed,High,14501.0,South,Bengaluru,Karnataka,2025-11-03,2025-11-07,Credit Card
9634,10634,Tablet v1,Electronics,Tablet,1617.23,2320.76,5,11603.8,0.2,3517.65,Completed,Medium,14314.0,North,Delhi,Delhi,2025-05-17,2025-05-21,Debit Card
