order_id,product_id,new_name,category,price,final_price,status,user_id
9008,10008,Chair v1,Furniture,3433.74,2871.8131999999996,Completed,10579.0
9009,10009,Microwave v1,Home Appliances,5299.23,4232.8841999999995,Completed,11608.0
9010,10010,Vacuum v1,Home Appliances,1544.54,1396.9193999999998,Completed,11273.0
9012,10012,Notebook v1,Office Supplies,1292.39,1200.0718,Completed,12182.0
9013,10013,Laptop v1,Electronics,5443.38,4635.1934,Completed,10630.0
9014,10014,Headphones v1,Electronics,4340.89,4254.313,Completed,11759.0
9016,10016,Jacket v1,Clothing,6490.75,5688.414199999999,Completed,11785.0
9017,10017,Tablet v1,Electronics,1194.87,1327.4056,Completed,11990.0
9020,10020,Chair v1,Furniture,4319.84,4071.0,Completed,12506.0
9021,10021,Laptop v1,Electronics,4991.04,4591.9818,Completed,13636.0
9022,10022,Jacket v1,Clothing,5673.69,4572.9484,Completed,14147.0
9023,10023,Sofa v1,Furniture,3732.58,3287.1968,Completed,13950.0
9024,10024,Notebook v1,Office Supplies,2019.39,1770.7315999999998,Completed,14536.0
9026,10026,Marker v1,Office Supplies,3280.03,3656.4305999999997,Completed,11294.0
9028,10028,Jeans v1,Clothing,1521.42,1475.8614,Completed,12031.0
9029,10029,Headphones v1,Electronics,1273.85,1144.8478,Completed,11121.0
9031,10031,Pen v1,Office Supplies,3620.81,3866.4941999999996,Completed,12259.0
9032,10032,Sofa v1,Furniture,5464.44,4666.3336,Completed,10227.0
9033,10033,Pen v1,Office Supplies,5908.17,5351.9018,Completed,10054.0
9035,10035,Jeans v1,Clothing,2949.95,2492.3016,Completed,10529.0
9036,10036,Laptop v1,Electronics,800.93,899.3251999999999,Completed,10073.0
9040,10040,Table v1,Furniture,492.88,482.5492,Completed,12476.0
9041,10041,Notebook v1,Office Supplies,757.35,710.4307999999999,Completed,14655.0
9042,10042,Shirt v1,Clothing,697.86,674.0749999999999,Completed,10011.0
9043,10043,Jacket v1,Clothing,2986.24,2807.1373999999996,Completed,10658.0
9044,10044,Chair v1,Furniture,1412.71,1499.2135999999998,Completed,14762.0
9045,10045,Tablet v1,Electronics,3369.35,3023.3251999999998,Completed,11877.0
9046,10046,Fan v1,Home Appliances,5155.45,4650.498,Completed,12471.0
9049,10049,Shirt v1,Clothing,5810.31,4668.1272,Completed,10019.0
9050,10050,Marker v1,Office Supplies,6542.71,5717.513,Completed,13229.0
9051,10051,Mixer v1,Home Appliances,1567.88,1235.6134,Completed,12172.0
9052,10052,Pen v1,Office Supplies,1269.51,1038.518,Completed,14930.0
9053,10053,Desk v1,Furniture,3014.31,3066.8318,Completed,13779.0
9054,10054,Fan v1,Home Appliances,413.03,336.77199999999993,Completed,12094.0
9055,10055,Microwave v1,Home Appliances,4994.7,5174.3118,Completed,13651.0
9056,10056,Marker v1,Office Supplies,6389.36,5169.521,Completed,12918.0
9057,10057,Fan v1,Home Appliances,5254.04,4565.6914,Completed,12732.0
9059,10059,Microwave v1,Home Appliances,1973.18,2101.8042,Completed,14332.0
9060,10060,Table v1,Furniture,1602.98,1690.8574,Completed,13114.0
9061,10061,Table v1,Furniture,2115.05,1843.7382,Completed,14083.0
9062,10062,Pen v1,Office Supplies,1324.9,1477.0295999999998,Completed,11936.0
9063,10063,Mobile v1,Electronics,4307.51,3698.1318,Completed,12035.0
9065,10065,Fan v1,Home Appliances,6611.72,5261.797,Completed,10173.0
9068,10068,Sofa v1,Furniture,731.28,739.5885999999999,Completed,11832.0
9070,10070,Desk v1,Furniture,755.39,644.4923999999999,Completed,12488.0
9072,10072,Notebook v1,Office Supplies,4657.96,4965.6996,Completed,10634.0
9075,10075,Mobile v1,Electronics,3486.88,3083.4934,Completed,13735.0
9076,10076,Desk v1,Furniture,2636.83,2944.7607999999996,Completed,14827.0
9077,10077,Desk v1,Furniture,1037.02,1039.934,Completed,11556.0
9079,10079,Jacket v1,Clothing,4744.12,4411.253,Completed,11170.0
9080,10080,Notebook v1,Office Supplies,1054.79,1158.5122,Completed,11698.0
9082,10082,Microwave v1,Home Appliances,4681.51,4439.667399999999,Completed,13510.0
9083,10083,Notebook v1,Office Supplies,1308.94,1122.3924,Completed,11665.0
9084,10084,Microwave v1,Home Appliances,4379.06,4225.4266,Completed,12333.0
9085,10085,Shoes v1,Clothing,4442.77,4448.8242,Completed,14816.0
9086,10086,Shoes v1,Clothing,5426.64,5557.1392,Completed,12090.0
9087,10087,Marker v1,Office Supplies,2396.63,2354.1353999999997,Completed,10576.0
9088,10088,Marker v1,Office Supplies,1708.35,1477.6786,Completed,10949.0
9089,10089,Table v1,Furniture,1100.46,878.451,Completed,14323.0
9090,10090,Shirt v1,Clothing,817.45,815.0613999999999,Completed,13945.0
9091,10091,Table v1,Furniture,4916.83,5384.528799999999,Completed,11432.0
9092,10092,Shoes v1,Clothing,3122.32,2644.9345999999996,Completed,10443.0
9093,10093,Printer v1,Office Supplies,6373.7,5014.9528,Completed,14005.0
9094,10094,Headphones v1,Electronics,2608.05,2765.0468,Completed,12400.0
9096,10096,Pen v1,Office Supplies,3684.1,3423.3806,Completed,10128.0
9098,10098,Vacuum v1,Home Appliances,2700.17,2272.6328,Completed,10574.0
9099,10099,Laptop v1,Electronics,1004.77,1009.3838,Completed,10246.0
9100,10100,Chair v1,Furniture,4347.16,4722.1594,Completed,13067.0
9101,10101,Headphones v1,Electronics,5233.26,5738.1276,Completed,10140.0
9103,10103,Laptop v1,Electronics,5181.79,5424.2948,Completed,13786.0
9104,10104,Marker v1,Office Supplies,5786.16,5053.8456,Completed,11488.0
9105,10105,Headphones v1,Electronics,5284.77,5521.113799999999,Completed,12782.0
9107,10107,Desk v1,Furniture,3513.06,3106.055,Completed,10674.0
9108,10108,Sofa v1,Furniture,3808.16,3229.1998,Completed,13748.0
9109,10109,Pen v1,Office Supplies,3845.68,3845.2187999999996,Completed,12162.0
9110,10110,Vacuum v1,Home Appliances,2011.75,1868.3647999999998,Completed,13776.0
9111,10111,,Furniture,1886.86,1609.2014,Completed,12512.0
9113,10113,Table v1,Furniture,2998.23,3231.3001999999997,Completed,13601.0
9114,10114,Chair v1,Furniture,4361.59,3528.9788,Completed,13677.0
9115,10115,Chair v1,Furniture,2582.35,2900.2512,Completed,14421.0
9116,10116,Marker v1,Office Supplies,1333.06,1333.4353999999998,Completed,12620.0
9117,10117,Table v1,Furniture,2264.15,2127.894,Completed,10580.0
9118,10118,Shoes v1,Clothing,1170.78,1301.6344,Completed,10705.0
9120,10120,Mobile v1,Electronics,756.36,619.736,Completed,12985.0
9122,10122,Pen v1,Office Supplies,2365.92,2197.5375999999997,Completed,13236.0
9123,10123,Vacuum v1,Home Appliances,354.76,349.2564,Completed,14271.0
9125,10125,,Furniture,6697.23,5678.2898,Completed,14565.0
9127,10127,Chair v1,Furniture,5092.6,4450.6532,Completed,11444.0
9128,10128,Shirt v1,Clothing,4027.01,4255.7998,Completed,13694.0
9130,10130,Microwave v1,Home Appliances,3666.75,3569.2286,Completed,14782.0
9133,10133,Jeans v1,Clothing,4337.52,4424.1622,Completed,14680.0
9134,10134,Chair v1,Furniture,3931.23,3261.1895999999997,Completed,10961.0
9135,10135,Laptop v1,Electronics,6338.1,5156.3286,Completed,14926.0
9136,10136,Jacket v1,Clothing,983.46,860.5386,Completed,11432.0
9137,10137,Notebook v1,Office Supplies,4302.79,3820.3798,Completed,14350.0
9138,10138,Chair v1,Furniture,457.39,503.19919999999996,Completed,11141.0
9139,10139,Shoes v1,Clothing,5652.82,5890.984799999999,Completed,11082.0
9140,10140,Chair v1,Furniture,1487.89,1566.1904,Completed,14234.0
9142,10142,Notebook v1,Office Supplies,2060.06,1726.4579999999999,Completed,11418.0
9143,10143,Desk v1,Furniture,4110.49,4413.8135999999995,Completed,14895.0
9144,10144,Pen v1,Office Supplies,720.54,748.0728,Completed,13602.0
9145,10145,Mobile v1,Electronics,3775.31,3146.0334,Completed,14805.0
9147,10147,Jeans v1,Clothing,3304.1,2690.3999999999996,Completed,14094.0
9148,10148,Mobile v1,Electronics,4698.63,4180.952399999999,Completed,12336.0
9149,10149,Mixer v1,Home Appliances,4522.79,3635.2142,Completed,10676.0
9151,10151,Jeans v1,Clothing,1279.77,1321.7297999999998,Completed,10517.0
9152,10152,Laptop v1,Electronics,6534.67,5805.8478,Completed,12497.0
9156,10156,Shirt v1,Clothing,4111.49,4582.600799999999,Completed,14982.0
9159,10159,Desk v1,Furniture,2100.86,1757.7043999999999,Completed,12986.0
9160,10160,Jacket v1,Clothing,4336.56,3432.7852,Completed,14282.0
9162,10162,Printer v1,Office Supplies,3212.55,3215.9365999999995,Completed,10364.0
9164,10164,Mobile v1,Electronics,5224.65,5553.5756,Completed,13184.0
9167,10167,Printer v1,Office Supplies,1712.41,1766.047,Completed,13089.0
9168,10168,Shoes v1,Clothing,1370.81,1097.5298,Completed,14164.0
9169,10169,Vacuum v1,Home Appliances,1651.63,1473.3834,Completed,13968.0
9170,10170,Marker v1,Office Supplies,4167.12,3465.1998,Completed,14986.0
9172,10172,Jacket v1,Clothing,3624.72,3948.3154,Completed,14661.0
9173,10173,Shoes v1,Clothing,836.67,851.4762,Completed,14766.0
9174,10174,Printer v1,Office Supplies,2018.33,2056.386,Completed,12945.0
9175,10175,Fan v1,Home Appliances,4586.61,4997.441599999999,Completed,10807.0
9176,10176,Jeans v1,Clothing,4585.38,4728.153799999999,Completed,14277.0
9178,10178,,Home Appliances,2724.41,2411.5542,Completed,14334.0
9179,10179,Pen v1,Office Supplies,5363.59,4878.9696,Completed,14779.0
9182,10182,Microwave v1,Home Appliances,2974.48,2496.3018,Completed,13441.0
9184,10184,Jeans v1,Clothing,4033.99,3986.4411999999998,Completed,13083.0
9185,10185,Shoes v1,Clothing,3420.92,3027.1956,Completed,11957.0
9186,10186,Jacket v1,Clothing,2205.31,1741.5973999999999,Completed,13987.0
9190,10190,Tablet v1,Electronics,514.91,470.56039999999996,Completed,12735.0
9191,10191,Mixer v1,Home Appliances,847.94,719.7055999999999,Completed,13073.0
9192,10192,Pen v1,Office Supplies,4990.66,4713.2976,Completed,14384.0
9193,10193,Shirt v1,Clothing,3888.87,3177.4331999999995,Completed,10726.0
9195,10195,Jacket v1,Clothing,2287.21,2231.6868,Completed,10067.0
9197,10197,Table v1,Furniture,6227.49,5742.210399999999,Completed,14482.0
9198,10198,Chair v1,Furniture,6626.73,5521.609399999999,Completed,10977.0
9199,10199,Table v1,Furniture,1914.95,1957.6317999999999,Completed,11040.0
9200,10200,Shoes v1,Clothing,2403.32,2086.9361999999996,Completed,13985.0
9202,10202,Jacket v1,Clothing,4089.16,4283.8484,Completed,14305.0
9204,10204,Mobile v1,Electronics,173.27,136.3962,Completed,11595.0
9205,10205,Headphones v1,Electronics,6682.91,5545.764,Completed,10223.0
9206,10206,Headphones v1,Electronics,7088.69,5814.1786,Completed,10928.0
9208,10208,Vacuum v1,Home Appliances,4441.71,3866.447,Completed,12952.0
9210,10210,Table v1,Furniture,4437.61,4351.7456,Completed,11278.0
9211,10211,Table v1,Furniture,355.83,397.83699999999993,Completed,11951.0
9212,10212,Sofa v1,Furniture,3884.18,3270.3936,Completed,12315.0
9213,10213,Vacuum v1,Home Appliances,5437.38,4597.2918,Completed,12670.0
9216,10216,Marker v1,Office Supplies,5605.52,5435.7762,Completed,14830.0
9218,10218,Shoes v1,Clothing,5707.43,4552.6996,Completed,12938.0
9220,10220,Sofa v1,Furniture,3177.4,3454.5798,Completed,14467.0
9222,10222,Table v1,Furniture,5036.46,3966.9476,Completed,12739.0
9223,10223,Headphones v1,Electronics,431.3,481.1568,Completed,14147.0
9224,10224,Jeans v1,Clothing,2116.94,2151.3995999999997,Completed,13344.0
9225,10225,Chair v1,Furniture,5093.69,5474.291399999999,Completed,13820.0
9226,10226,Headphones v1,Electronics,6622.29,5679.387199999999,Completed,11062.0
9227,10227,Shirt v1,Clothing,4730.74,5002.786999999999,Completed,10894.0
9230,10230,Microwave v1,Home Appliances,2968.99,2426.4576,Completed,11200.0
9233,10233,Shirt v1,Clothing,1969.72,1962.3636,Completed,11273.0
9235,10235,Mobile v1,Electronics,6704.64,5678.3606,Completed,14292.0
9236,10236,Shoes v1,Clothing,1618.91,1331.9368,Completed,12957.0
9238,10238,Tablet v1,Electronics,206.86,219.12599999999998,Completed,12683.0
9239,10239,Jeans v1,Clothing,5597.84,5192.649,Completed,11500.0
9240,10240,Fan v1,Home Appliances,4750.88,4690.9248,Completed,13955.0
9241,10241,Microwave v1,Home Appliances,1778.17,1794.2253999999998,Completed,10379.0
9243,10243,Jacket v1,Clothing,1239.68,1110.9936,Completed,12694.0
9244,10244,Notebook v1,Office Supplies,5305.98,4281.1462,Completed,11824.0
9245,10245,Shoes v1,Clothing,4230.51,3769.982,Completed,14728.0
9246,10246,Table v1,Furniture,1005.82,1065.3276,Completed,10483.0
9247,10247,Shoes v1,Clothing,2073.62,1658.6079999999997,Completed,14241.0
9249,10249,Pen v1,Office Supplies,2710.02,2846.3842,Completed,13785.0
9250,10250,Fan v1,Home Appliances,4680.15,4059.082,Completed,11983.0
9251,10251,Jacket v1,Clothing,4740.14,5183.1736,Completed,13922.0
9252,10252,Mixer v1,Home Appliances,5603.06,5743.0599999999995,Completed,13375.0
9253,10253,Pen v1,Office Supplies,1153.15,1143.538,Completed,12399.0
9254,10254,Laptop v1,Electronics,6030.11,5610.840999999999,Completed,13641.0
9255,10255,Printer v1,Office Supplies,4439.06,3743.6326,Completed,10665.0
9257,10257,Desk v1,Furniture,2818.9,2967.8062,Completed,10733.0
9259,10259,Mixer v1,Home Appliances,2409.08,2226.9078,Completed,10278.0
9260,10260,Fan v1,Home Appliances,4576.03,3746.0751999999998,Completed,11965.0
9261,10261,Headphones v1,Electronics,1719.97,1926.2084,Completed,13845.0
9262,10262,Vacuum v1,Home Appliances,3140.56,3503.5733999999998,Completed,10086.0
9264,10264,Shirt v1,Clothing,1748.74,1864.1521999999998,Completed,12542.0
9266,10266,Pen v1,Office Supplies,2573.2,2396.698,Completed,12403.0
9267,10267,Fan v1,Home Appliances,779.36,742.4914,Completed,13771.0
9268,10268,Tablet v1,Electronics,5784.4,5819.441399999999,Completed,14590.0
9269,10269,Mixer v1,Home Appliances,5566.54,5766.0581999999995,Completed,11188.0
9270,10270,Table v1,Furniture,1106.28,1062.3067999999998,Completed,10513.0
9271,10271,Jacket v1,Clothing,5114.86,4480.082399999999,Completed,13379.0
9273,10273,Shoes v1,Clothing,3734.23,3059.2326,Completed,14194.0
9274,10274,Mobile v1,Electronics,5132.8,4122.9082,Completed,12945.0
9276,10276,Vacuum v1,Home Appliances,4641.97,3811.2819999999997,Completed,11373.0
9277,10277,Mobile v1,Electronics,3855.92,3386.5292,Completed,14270.0
9278,10278,Table v1,Furniture,4389.7,3641.5154,Completed,11008.0
9280,10280,Fan v1,Home Appliances,5556.28,5862.83,Completed,13363.0
9282,10282,Pen v1,Office Supplies,3398.63,3202.3076,Completed,13622.0
9283,10283,Shirt v1,Clothing,3696.77,3954.5222,Completed,14884.0
9284,10284,Jacket v1,Clothing,4771.56,4110.990199999999,Completed,11128.0
9286,10286,Headphones v1,Electronics,3025.31,3155.3907999999997,Completed,10572.0
9288,10288,Mixer v1,Home Appliances,5302.08,4177.79,Completed,10420.0
9289,10289,Desk v1,Furniture,616.4,497.3228,Completed,12069.0
9290,10290,Pen v1,Office Supplies,283.66,236.7198,Completed,14224.0
9291,10291,Fan v1,Home Appliances,2422.97,2298.5338,Completed,11013.0
9292,10292,Notebook v1,Office Supplies,1034.05,1160.8132,Completed,14189.0
9293,10293,Jacket v1,Clothing,4374.19,3784.3779999999997,Completed,14241.0
9296,10296,Pen v1,Office Supplies,2982.88,2997.8844,Completed,12863.0
9299,10299,Table v1,Furniture,316.32,337.51539999999994,Completed,14594.0
9300,10300,Headphones v1,Electronics,5822.53,5024.794,Completed,13167.0
9301,10301,Table v1,Furniture,239.71,238.124,Completed,10611.0
9302,10302,Printer v1,Office Supplies,4511.66,4003.5984,Completed,13376.0
9303,10303,Vacuum v1,Home Appliances,4293.42,4787.3426,Completed,11992.0
9304,10304,Marker v1,Office Supplies,1919.8,1923.754,Completed,10785.0
9307,10307,Chair v1,Furniture,1607.09,1695.8724,Completed,11580.0
9308,10308,Table v1,Furniture,5637.72,5763.934199999999,Completed,10246.0
9311,10311,Printer v1,Office Supplies,2157.72,2304.2567999999997,Completed,13033.0
9313,10313,Jacket v1,Clothing,2539.53,2486.2245999999996,Completed,11665.0
9314,10314,Printer v1,Office Supplies,3815.02,3752.6949999999997,Completed,10237.0
9315,10315,Jacket v1,Clothing,4847.8,4543.5664,Completed,10223.0
9316,10316,Pen v1,Office Supplies,2099.6,2165.8074,Completed,13326.0
9318,10318,Pen v1,Office Supplies,1492.46,1223.8724,Completed,14275.0
9319,10319,Table v1,Furniture,2950.08,3158.9307999999996,Completed,11858.0
9320,10320,Mobile v1,Electronics,3967.12,3270.0042,Completed,14215.0
9321,10321,Printer v1,Office Supplies,2617.95,2189.0062,Completed,13982.0
9322,10322,Notebook v1,Office Supplies,4055.43,3820.0966,Completed,13378.0
9323,10323,Jeans v1,Clothing,1085.72,855.8657999999999,Completed,14054.0
9326,10326,Jacket v1,Clothing,5050.08,4626.9334,Completed,14461.0
9327,10327,Fan v1,Home Appliances,319.28,355.92339999999996,Completed,11830.0
9328,10328,Notebook v1,Office Supplies,5027.93,4533.6898,Completed,12692.0
9329,10329,Headphones v1,Electronics,6426.58,5139.018,Completed,11252.0
9330,10330,Shirt v1,Clothing,1987.88,2227.0022,Completed,12297.0
9331,10331,Headphones v1,Electronics,4422.05,3739.7268,Completed,14316.0
9333,10333,Sofa v1,Furniture,2428.12,1983.2849999999999,Completed,14376.0
9334,10334,Sofa v1,Furniture,5385.49,5376.1862,Completed,13437.0
9336,10336,Vacuum v1,Home Appliances,3159.47,2798.4408,Completed,11904.0
9337,10337,Vacuum v1,Home Appliances,946.71,837.0802,Completed,13680.0
9339,10339,Mixer v1,Home Appliances,666.74,675.8803999999999,Completed,13738.0
9340,10340,Fan v1,Home Appliances,266.47,259.5528,Completed,12646.0
9344,10344,Jeans v1,Clothing,384.0,402.12039999999996,Completed,12206.0
9345,10345,Desk v1,Furniture,4554.88,4397.116599999999,Completed,12955.0
9347,10347,Mixer v1,Home Appliances,4779.05,4420.5632,Completed,13069.0
9348,10348,Marker v1,Office Supplies,765.9,796.6179999999999,Completed,14417.0
9350,10350,Mobile v1,Electronics,878.59,874.5923999999999,Completed,13104.0
9351,10351,Fan v1,Home Appliances,1860.24,1594.77,Completed,12768.0
9352,10352,Microwave v1,Home Appliances,1971.8,2056.15,Completed,12071.0
9353,10353,,Office Supplies,3520.09,2975.5588,Completed,13994.0
9354,10354,,Furniture,5170.49,5310.6018,Completed,10860.0
9355,10355,Microwave v1,Home Appliances,4261.95,3392.618,Completed,12529.0
9356,10356,Jacket v1,Clothing,5354.59,5117.3768,Completed,10326.0
9357,10357,Laptop v1,Electronics,2169.91,1821.6014,Completed,12117.0
9358,10358,Fan v1,Home Appliances,417.83,370.10699999999997,Completed,11078.0
9359,10359,Headphones v1,Electronics,4867.59,3984.6829999999995,Completed,14769.0
9360,10360,Sofa v1,Furniture,145.4,151.48839999999998,Completed,10605.0
9361,10361,Sofa v1,Furniture,1231.28,1036.3232,Completed,14615.0
9362,10362,Pen v1,Office Supplies,844.6,865.6598,Completed,12198.0
9363,10363,Shirt v1,Clothing,4199.48,3807.7891999999997,Completed,10186.0
9364,10364,Jeans v1,Clothing,4217.61,3580.7335999999996,Completed,11575.0
9365,10365,Tablet v1,Electronics,3605.05,3881.2323999999994,Completed,10172.0
9368,10368,Mixer v1,Home Appliances,632.86,611.2518,Completed,13592.0
9369,10369,Table v1,Furniture,1985.62,1865.0607999999997,Completed,10559.0
9372,10372,Laptop v1,Electronics,6170.1,5551.392599999999,Completed,13047.0
9373,10373,Laptop v1,Electronics,2682.51,2412.6043999999997,Completed,11407.0
9374,10374,Mobile v1,Electronics,4009.92,3547.5165999999995,Completed,14446.0
9375,10375,Marker v1,Office Supplies,3509.38,2976.609,Completed,12830.0
9377,10377,Table v1,Furniture,5336.55,5785.8586000000005,Completed,13385.0
9380,10380,Microwave v1,Home Appliances,6548.98,5456.1902,Completed,10546.0
9382,10382,Table v1,Furniture,4982.37,4537.2534,Completed,10686.0
9384,10384,Fan v1,Home Appliances,4599.82,3900.9501999999998,Completed,10960.0
9385,10385,Jeans v1,Clothing,1481.73,1427.5521999999999,Completed,10813.0
9386,10386,Vacuum v1,Home Appliances,5934.93,5681.9241999999995,Completed,13636.0
9387,10387,Vacuum v1,Home Appliances,3348.35,3466.604,Completed,14136.0
9388,10388,Microwave v1,Home Appliances,5243.21,4449.2962,Completed,13837.0
9389,10389,Desk v1,Furniture,603.17,554.6708,Completed,14177.0
9390,10390,Sofa v1,Furniture,2192.91,2100.459,Completed,11075.0
9391,10391,Tablet v1,Electronics,5731.15,5249.949799999999,Completed,11356.0
9392,10392,Table v1,Furniture,5134.43,4825.9876,Completed,11964.0
9394,10394,Shoes v1,Clothing,715.52,703.0676,Completed,13502.0
9395,10395,Jacket v1,Clothing,691.49,704.8847999999999,Completed,11310.0
9396,10396,Notebook v1,Office Supplies,2669.85,2413.9849999999997,Completed,11330.0
9397,10397,Desk v1,Furniture,3861.29,3070.5015999999996,Completed,10904.0
9399,10399,Headphones v1,Electronics,738.26,703.1265999999999,Completed,11988.0
9400,10400,Mixer v1,Home Appliances,5119.77,4658.817,Completed,14675.0
9401,10401,Jacket v1,Clothing,3708.84,3679.6648,Completed,11540.0
9402,10402,Shirt v1,Clothing,936.39,755.9552,Completed,13040.0
9403,10403,Tablet v1,Electronics,4029.0,3865.2198,Completed,14411.0
9404,10404,Shirt v1,Clothing,4752.59,4227.4326,Completed,12812.0
9405,10405,Table v1,Furniture,6313.62,5300.264999999999,Completed,11858.0
9409,10409,Vacuum v1,Home Appliances,4073.93,3541.4868,Completed,12761.0
9414,10414,Pen v1,Office Supplies,829.46,724.2603999999999,Completed,14586.0
9419,10419,Fan v1,Home Appliances,637.84,532.003,Completed,14187.0
9420,10420,Vacuum v1,Home Appliances,6414.17,5102.201999999999,Completed,12175.0
9421,10421,Mobile v1,Electronics,1427.39,1224.3797999999997,Completed,12303.0
9423,10423,Jacket v1,Clothing,3298.02,2833.7581999999998,Completed,11513.0
9424,10424,Chair v1,Furniture,3669.17,3615.8149999999996,Completed,11946.0
9425,10425,Table v1,Furniture,4539.07,4028.7559999999994,Completed,11087.0
9426,10426,Mixer v1,Home Appliances,3748.01,3440.6793999999995,Completed,11246.0
9427,10427,Fan v1,Home Appliances,3595.03,3167.1436,Completed,13951.0
9428,10428,Mixer v1,Home Appliances,2530.68,2491.865,Completed,13782.0
9430,10430,Jacket v1,Clothing,3850.39,3781.959,Completed,10858.0
9431,10431,Chair v1,Furniture,2012.6,2063.171,Completed,11703.0
9432,10432,Shirt v1,Clothing,2990.85,2602.0651999999995,Completed,12709.0
9433,10433,Mobile v1,Electronics,1808.46,1593.2595999999999,Completed,12205.0
9434,10434,Mobile v1,Electronics,713.76,634.8164,Completed,12298.0
9436,10436,Pen v1,Office Supplies,1686.4,1428.8738,Completed,13595.0
9437,10437,Tablet v1,Electronics,2920.63,2732.0776,Completed,14186.0
9438,10438,Shoes v1,Clothing,187.47,158.86339999999998,Completed,14158.0
9439,10439,Table v1,Furniture,648.44,684.0342,Completed,10276.0
9442,10442,Jacket v1,Clothing,831.94,806.7423999999999,Completed,11409.0
9443,10443,Laptop v1,Electronics,3665.71,3067.3037999999997,Completed,10207.0
9444,10444,Chair v1,Furniture,1969.82,2135.6938,Completed,11463.0
9445,10445,Fan v1,Home Appliances,3886.75,3497.9919999999997,Completed,14348.0
9447,10447,Chair v1,Furniture,1836.51,1736.1457999999998,Completed,11301.0
9448,10448,Vacuum v1,Home Appliances,5452.12,4701.769,Completed,11053.0
9449,10449,Marker v1,Office Supplies,4603.11,4513.9012,Completed,13882.0
9451,10451,Marker v1,Office Supplies,2539.06,2153.0988,Completed,12111.0
9452,10452,Desk v1,Furniture,237.68,213.43839999999997,Completed,10358.0
9454,10454,Pen v1,Office Supplies,901.97,835.6406,Completed,13753.0
9456,10456,Shirt v1,Clothing,6518.71,5716.498199999999,Completed,10125.0
9457,10457,Fan v1,Home Appliances,6137.55,5608.2922,Completed,10340.0
9458,10458,Sofa v1,Furniture,5789.29,5019.401399999999,Completed,14913.0
9459,10459,Table v1,Furniture,968.75,839.6407999999999,Completed,13028.0
9460,10460,Mixer v1,Home Appliances,3912.66,4284.497399999999,Completed,11864.0
9462,10462,Mobile v1,Electronics,273.52,297.8438,Completed,10628.0
9464,10464,Shirt v1,Clothing,7096.51,5733.5728,Completed,11503.0
9465,10465,Tablet v1,Electronics,3887.23,3650.4008,Completed,10353.0
9467,10467,Desk v1,Furniture,1715.64,1795.8066,Completed,11565.0
9468,10468,Microwave v1,Home Appliances,1437.38,1238.8347999999999,Completed,14533.0
9469,10469,Jeans v1,Clothing,2352.24,2504.2313999999997,Completed,12782.0
9470,10470,Jacket v1,Clothing,5730.97,5688.603,Completed,13719.0
9471,10471,Table v1,Furniture,3814.55,3667.0034,Completed,12514.0
9472,10472,Fan v1,Home Appliances,258.31,240.5666,Completed,11230.0
9473,10473,Fan v1,Home Appliances,2560.47,2037.0221999999999,Completed,14609.0
9474,10474,Marker v1,Office Supplies,2859.83,2849.4049999999997,Completed,11931.0
9475,10475,Sofa v1,Furniture,4951.72,4919.1132,Completed,14835.0
9476,10476,Sofa v1,Furniture,4089.83,3626.3406,Completed,10242.0
9478,10478,Notebook v1,Office Supplies,5785.25,4970.927,Completed,12706.0
9479,10479,Mobile v1,Electronics,3869.48,3261.815,Completed,10093.0
9480,10480,Pen v1,Office Supplies,2291.73,2444.8892,Completed,11345.0
9481,10481,Pen v1,Office Supplies,6795.76,5868.9778,Completed,12985.0
9482,10482,Shirt v1,Clothing,647.1,723.6232,Completed,12759.0
9483,10483,Table v1,Furniture,2641.86,2869.6184,Completed,13551.0
9484,10484,,Office Supplies,742.69,606.0362,Completed,13800.0
9485,10485,Fan v1,Home Appliances,4374.74,3974.7356,Completed,10035.0
9486,10486,Headphones v1,Electronics,3766.88,3826.622,Completed,12167.0
9487,10487,Desk v1,Furniture,4640.92,4725.0268,Completed,12455.0
9488,10488,Chair v1,Furniture,6528.58,5552.5372,Completed,11203.0
9490,10490,Sofa v1,Furniture,549.35,493.09839999999997,Completed,11254.0
9491,10491,Shoes v1,Clothing,4089.18,3413.5393999999997,Completed,10091.0
9493,10493,Desk v1,Furniture,4005.23,3979.0897999999997,Completed,11722.0
9494,10494,Jacket v1,Clothing,1955.64,1713.0295999999998,Completed,13185.0
9495,10495,Marker v1,Office Supplies,5865.92,5383.927,Completed,14401.0
9497,10497,Desk v1,Furniture,6211.54,5572.8096,Completed,12098.0
9498,10498,Marker v1,Office Supplies,5276.29,5239.3534,Completed,13460.0
9500,10500,Jacket v1,Clothing,6339.64,5621.708799999999,Completed,12085.0
9502,10502,Mixer v1,Home Appliances,4515.1,3989.167,Completed,14395.0
9503,10503,Chair v1,Furniture,2192.48,2397.9488,Completed,13106.0
9504,10504,Printer v1,Office Supplies,512.78,493.91259999999994,Completed,14627.0
9507,10507,Table v1,Furniture,2904.1,2678.8242,Completed,12319.0
9510,10510,Tablet v1,Electronics,4685.41,3826.2679999999996,Completed,11927.0
9511,10511,Jacket v1,Clothing,3669.09,3338.5622,Completed,10064.0
9512,10512,Vacuum v1,Home Appliances,1801.15,1770.1652,Completed,12137.0
9513,10513,Mobile v1,Electronics,6082.42,5589.7544,Completed,14793.0
9514,10514,Fan v1,Home Appliances,3585.99,2994.4742,Completed,11221.0
